Date,Close,High,Low,Open,Volume
2016-10-06 14:43:00,113.45,113.51,113.45,113.46,47781
2016-10-06 14:44:00,113.46,113.48,113.44,113.45,45273
2016-10-06 14:45:00,113.315,113.4899,113.28,113.46,161621
2016-10-06 14:46:00,113.41,113.4101,113.315,113.315,89943
2016-10-06 14:47:00,113.32,113.41,113.29,113.41,72522
2016-10-06 14:48:00,113.375,113.38,113.32,113.32,30342
2016-10-06 14:49:00,113.3511,113.4,113.35,113.36,67279
2016-10-06 14:50:00,113.33,113.37,113.32,113.3508,49084
2016-10-06 14:51:00,113.2248,113.33,113.13,113.32,195393
2016-10-06 14:52:00,113.34,113.38,113.2299,113.2299,151219
2016-10-06 14:53:00,113.32,113.36,113.295,113.34,45504
2016-10-06 14:54:00,113.465,113.48,113.33,113.33,136911
2016-10-06 14:55:00,113.44,113.4762,113.41,113.46,95952
2016-10-06 14:56:00,113.4,113.44,113.4,113.44,36356
2016-10-06 14:57:00,113.45,113.455,113.39,113.405,76653
2016-10-06 14:58:00,113.5641,113.6,113.45,113.459,114279
2016-10-06 14:59:00,113.54,113.59,113.53,113.56,55061
2016-10-06 15:00:00,113.51,113.57,113.47,113.54,51489
2016-10-06 15:01:00,113.5028,113.52,113.47,113.5,25377
2016-10-06 15:02:00,113.51,113.525,113.48,113.5,30896
2016-10-06 15:03:00,113.4767,113.525,113.43,113.514,46809
2016-10-06 15:04:00,113.44,113.5,113.43,113.48,44593
2016-10-06 15:05:00,113.4744,113.49,113.44,113.44,16805
2016-10-06 15:06:00,113.4,113.4754,113.4,113.475,39945
2016-10-06 15:07:00,113.45,113.46,113.395,113.4065,29701
2016-10-06 15:08:00,113.4026,113.44,113.4,113.44,51569
2016-10-06 15:09:00,113.35,113.42,113.34,113.4089,61871
2016-10-06 15:10:00,113.32,113.37,113.31,113.3538,54991
2016-10-06 15:11:00,113.31,113.34,113.27,113.33,79194
2016-10-06 15:12:00,113.24,113.32,113.24,113.31,46605
2016-10-06 15:13:00,113.22,113.27,113.22,113.25,51138
2016-10-06 15:14:00,113.245,113.26,113.215,113.22,29622
2016-10-06 15:15:00,113.235,113.25,113.22,113.24,33983
2016-10-06 15:16:00,113.2168,113.25,113.2168,113.24,43896
2016-10-06 15:17:00,113.17,113.2156,113.17,113.2147,72746
2016-10-06 15:18:00,113.16,113.195,113.13,113.17,79415
2016-10-06 15:19:00,113.1673,113.21,113.16,113.16,57444
2016-10-06 15:20:00,113.1501,113.2,113.14,113.17,77433
2016-10-06 15:21:00,113.16,113.195,113.14,113.15,36579
2016-10-06 15:22:00,113.1809,113.2,113.15,113.165,21929
2016-10-06 15:23:00,113.1647,113.18,113.15,113.18,31034
2016-10-06 15:24:00,113.1652,113.2226,113.15,113.165,41872
2016-10-06 15:25:00,113.2,113.2,113.16,113.161,31239
2016-10-06 15:26:00,113.28,113.29,113.19,113.199,56546
2016-10-06 15:27:00,113.31,113.32,113.262,113.285,60168
2016-10-06 15:28:00,113.3393,113.3393,113.3,113.31,38921
2016-10-06 15:29:00,113.32,113.339,113.28,113.339,27387
2016-10-06 15:30:00,113.37,113.38,113.32,113.32,52509
2016-10-06 15:31:00,113.36,113.4,113.32,113.38,56661
2016-10-06 15:32:00,113.36,113.38,113.34,113.37,25358
2016-10-06 15:33:00,113.33,113.37,113.33,113.36,23320
2016-10-06 15:34:00,113.36,113.38,113.32,113.33,32873
2016-10-06 15:35:00,113.36,113.38,113.3441,113.37,21230
2016-10-06 15:36:00,113.4,113.42,113.37,113.37,28946
2016-10-06 15:37:00,113.45,113.45,113.38,113.4,27507
2016-10-06 15:38:00,113.44,113.445,113.41,113.445,12296
2016-10-06 15:39:00,113.46,113.475,113.43,113.45,35272
2016-10-06 15:40:00,113.4899,113.49,113.4436,113.456,33220
2016-10-06 15:41:00,113.49,113.5,113.48,113.481,35944
2016-10-06 15:42:00,113.46,113.5,113.455,113.5,27051
2016-10-06 15:43:00,113.482,113.482,113.455,113.455,20639
2016-10-06 15:44:00,113.46,113.495,113.46,113.49,18184
2016-10-06 15:45:00,113.4993,113.5,113.47,113.47,31275
2016-10-06 15:46:00,113.53,113.55,113.5,113.5,47418
2016-10-06 15:47:00,113.53,113.54,113.51,113.53,38270
2016-10-06 15:48:00,113.76,113.76,113.53,113.53,149876
2016-10-06 15:49:00,113.82,113.92,113.75,113.7501,221066
2016-10-06 15:50:00,113.835,113.87,113.82,113.82,93203
2016-10-06 15:51:00,113.88,113.91,113.82,113.85,148081
2016-10-06 15:52:00,113.89,113.93,113.85,113.88,100725
2016-10-06 15:53:00,113.96,113.96,113.88,113.9,128019
2016-10-06 15:54:00,113.9501,113.96,113.93,113.95,89067
2016-10-06 15:55:00,113.9341,113.96,113.91,113.955,94774
2016-10-06 15:56:00,113.92,113.94,113.8863,113.94,88608
2016-10-06 15:57:00,113.9605,113.97,113.9,113.92,86797
2016-10-06 15:58:00,113.8999,113.98,113.89,113.97,53039
2016-10-06 15:59:00,113.91,113.94,113.89,113.891,49226
2016-10-06 16:00:00,113.93,113.93,113.88,113.92,60497
2016-10-06 16:01:00,113.9301,113.96,113.915,113.93,52209
2016-10-06 16:02:00,113.9691,113.97,113.93,113.931,81916
2016-10-06 16:03:00,113.965,113.98,113.945,113.96,44828
2016-10-06 16:04:00,113.985,113.99,113.96,113.97,49914
2016-10-06 16:05:00,113.954,114.01,113.93,113.99,223364
2016-10-06 16:06:00,113.94,113.9601,113.93,113.9599,64017
2016-10-06 16:07:00,113.95,114.0,113.93,113.93,69679
2016-10-06 16:08:00,113.8674,113.955,113.85,113.955,96352
2016-10-06 16:09:00,113.87,113.9,113.86,113.87,50156
2016-10-06 16:10:00,113.87,113.885,113.83,113.86,39748
2016-10-06 16:11:00,113.91,113.91,113.85,113.8752,79092
2016-10-06 16:12:00,113.925,113.95,113.88,113.91,85155
2016-10-06 16:13:00,113.9374,113.95,113.9,113.93,75209
2016-10-06 16:14:00,113.945,113.9555,113.93,113.94,36083
2016-10-06 16:15:00,113.97,113.97,113.94,113.945,53911
2016-10-06 16:16:00,113.97,113.98,113.96,113.97,41166
2016-10-06 16:17:00,113.945,113.97,113.93,113.97,45326
2016-10-06 16:18:00,113.945,113.97,113.93,113.94,37881
2016-10-06 16:19:00,113.96,113.97,113.94,113.95,41052
2016-10-06 16:20:00,113.96,113.98,113.96,113.9656,29193
2016-10-06 16:21:00,113.965,113.98,113.96,113.97,30970
2016-10-06 16:22:00,113.99,113.99,113.9641,113.97,52033
2016-10-06 16:23:00,114.019,114.02,113.97,113.98,149964
2016-10-06 16:24:00,114.06,114.06,114.001,114.01,153460
2016-10-06 16:25:00,114.08,114.12,114.0492,114.06,200632
2016-10-06 16:26:00,114.1389,114.145,114.0692,114.0789,99663
2016-10-06 16:27:00,114.145,114.16,114.11,114.14,124814
2016-10-06 16:28:00,114.17,114.18,114.145,114.15,69925
2016-10-06 16:29:00,114.1799,114.19,114.15,114.16,135200
2016-10-06 16:30:00,114.1989,114.23,114.17,114.18,163850
2016-10-06 16:31:00,114.195,114.2185,114.17,114.2,73113
2016-10-06 16:32:00,114.21,114.23,114.185,114.2,61810
2016-10-06 16:33:00,114.23,114.23,114.1841,114.21,56264
2016-10-06 16:34:00,114.232,114.25,114.22,114.225,83532
2016-10-06 16:35:00,114.2619,114.27,114.23,114.235,70615
2016-10-06 16:36:00,114.21,114.276,114.2,114.27,72579
2016-10-06 16:37:00,114.15,114.2,114.14,114.2,41087
2016-10-06 16:38:00,114.09,114.15,114.09,114.1441,51304
2016-10-06 16:39:00,114.09,114.11,114.06,114.09,78657
2016-10-06 16:40:00,114.05,114.08,114.04,114.07,45866
2016-10-06 16:41:00,114.03,114.08,114.02,114.04,82353
2016-10-06 16:42:00,113.975,114.03,113.97,114.03,84957
2016-10-06 16:43:00,114.0,114.03,113.97,113.98,73450
2016-10-06 16:44:00,114.02,114.03,113.99,114.005,55113
2016-10-06 16:45:00,114.0059,114.03,113.98,114.0199,58808
2016-10-06 16:46:00,114.06,114.06,114.01,114.01,31827
2016-10-06 16:47:00,114.06,114.1,114.06,114.0768,51390
2016-10-06 16:48:00,114.06,114.09,114.035,114.0501,42870
2016-10-06 16:49:00,114.0101,114.07,114.0101,114.06,26812
2016-10-06 16:50:00,114.05,114.05,114.008,114.01,18056
2016-10-06 16:51:00,114.06,114.07,114.04,114.055,16932
2016-10-06 16:52:00,114.04,114.07,114.04,114.05,30808
2016-10-06 16:53:00,114.03,114.07,114.02,114.04,25951
2016-10-06 16:54:00,114.04,114.06,114.03,114.03,16242
2016-10-06 16:55:00,114.09,114.1,114.04,114.045,33139
2016-10-06 16:56:00,114.12,114.1359,114.07,114.09,72181
2016-10-06 16:57:00,114.165,114.17,114.1,114.115,70653
2016-10-06 16:58:00,114.14,114.1656,114.14,114.1641,19047
2016-10-06 16:59:00,114.1,114.14,114.09,114.14,42956
2016-10-06 17:00:00,114.13,114.15,114.101,114.101,25119
2016-10-06 17:01:00,114.14,114.16,114.13,114.13,25359
2016-10-06 17:02:00,114.13,114.15,114.12,114.135,31562
2016-10-06 17:03:00,114.15,114.16,114.12,114.1395,40170
2016-10-06 17:04:00,114.1401,114.16,114.14,114.15,26131
2016-10-06 17:05:00,114.13,114.15,114.125,114.14,14774
2016-10-06 17:06:00,114.1339,114.155,114.13,114.1337,20336
2016-10-06 17:07:00,114.14,114.15,114.13,114.14,12437
2016-10-06 17:08:00,114.1503,114.16,114.14,114.15,55607
2016-10-06 17:09:00,114.17,114.18,114.15,114.15,32749
2016-10-06 17:10:00,114.135,114.17,114.13,114.17,28223
2016-10-06 17:11:00,114.1737,114.18,114.13,114.145,29745
2016-10-06 17:12:00,114.14,114.185,114.14,114.18,31761
2016-10-06 17:13:00,114.1689,114.17,114.14,114.15,27453
2016-10-06 17:14:00,114.16,114.1734,114.15,114.165,36767
2016-10-06 17:15:00,114.18,114.18,114.14,114.15,25038
2016-10-06 17:16:00,114.191,114.2,114.17,114.18,34617
2016-10-06 17:17:00,114.22,114.22,114.194,114.2,50847
2016-10-06 17:18:00,114.2235,114.23,114.2003,114.21,29380
2016-10-06 17:19:00,114.2041,114.235,114.2,114.225,42053
2016-10-06 17:20:00,114.2,114.225,114.2,114.21,44021
2016-10-06 17:21:00,114.205,114.22,114.2,114.2001,35478
2016-10-06 17:22:00,114.22,114.23,114.2,114.2067,32334
2016-10-06 17:23:00,114.2124,114.23,114.21,114.22,18822
2016-10-06 17:24:00,114.24,114.25,114.2,114.22,57733
2016-10-06 17:25:00,114.219,114.245,114.21,114.24,37397
2016-10-06 17:26:00,114.215,114.23,114.21,114.22,21064
2016-10-06 17:27:00,114.235,114.2374,114.21,114.2135,25604
2016-10-06 17:28:00,114.25,114.25,114.23,114.2339,39633
2016-10-06 17:29:00,114.26,114.28,114.2422,114.25,94744
2016-10-06 17:30:00,114.26,114.27,114.23,114.2643,48546
2016-10-06 17:31:00,114.28,114.28,114.241,114.26,66469
2016-10-06 17:32:00,114.27,114.3,114.26,114.2701,60320
2016-10-06 17:33:00,114.3,114.3,114.27,114.275,65688
2016-10-06 17:34:00,114.31,114.33,114.29,114.3,55490
2016-10-06 17:35:00,114.275,114.31,114.27,114.3,69746
2016-10-06 17:36:00,114.29,114.3,114.2635,114.275,59209
2016-10-06 17:37:00,114.24,114.31,114.23,114.295,60451
2016-10-06 17:38:00,114.2244,114.24,114.22,114.24,37020
2016-10-06 17:39:00,114.19,114.24,114.18,114.225,58150
2016-10-06 17:40:00,114.175,114.21,114.16,114.19,68601
2016-10-06 17:41:00,114.2,114.2,114.16,114.17,36943
2016-10-06 17:42:00,114.239,114.24,114.2,114.2,36783
2016-10-06 17:43:00,114.23,114.26,114.23,114.24,38474
2016-10-06 17:44:00,114.245,114.26,114.23,114.235,50666
2016-10-06 17:45:00,114.24,114.25,114.22,114.25,57469
2016-10-06 17:46:00,114.245,114.2665,114.23,114.24,46164
2016-10-06 17:47:00,114.23,114.255,114.22,114.24,25722
2016-10-06 17:48:00,114.24,114.24,114.21,114.22,23027
2016-10-06 17:49:00,114.2541,114.26,114.23,114.235,23463
2016-10-06 17:50:00,114.225,114.265,114.21,114.26,24728
2016-10-06 17:51:00,114.2052,114.237,114.19,114.22,45546
2016-10-06 17:52:00,114.24,114.25,114.19,114.2,26195
2016-10-06 17:53:00,114.25,114.25,114.2241,114.235,31655
2016-10-06 17:54:00,114.25,114.27,114.2243,114.2493,36325
2016-10-06 17:55:00,114.28,114.29,114.249,114.25,50512
2016-10-06 17:56:00,114.275,114.3,114.27,114.28,37429
2016-10-06 17:57:00,114.3073,114.31,114.2706,114.28,59728
2016-10-06 17:58:00,114.3,114.31,114.28,114.3,47827
2016-10-06 17:59:00,114.31,114.325,114.2941,114.2941,39973
2016-10-06 18:00:00,114.28,114.309,114.26,114.305,45899
2016-10-06 18:01:00,114.25,114.27,114.21,114.27,72096
2016-10-06 18:02:00,114.245,114.27,114.24,114.26,33710
2016-10-06 18:03:00,114.24,114.25,114.22,114.25,26868
2016-10-06 18:04:00,114.25,114.2575,114.23,114.24,22610
2016-10-06 18:05:00,114.22,114.28,114.2,114.25,61808
2016-10-06 18:06:00,114.22,114.265,114.21,114.229,36461
2016-10-06 18:07:00,114.235,114.25,114.21,114.23,28250
2016-10-06 18:08:00,114.2448,114.26,114.23,114.244,47260
2016-10-06 18:09:00,114.251,114.275,114.24,114.2401,34262
2016-10-06 18:10:00,114.255,114.27,114.24,114.25,21781
2016-10-06 18:11:00,114.25,114.265,114.23,114.26,70600
2016-10-06 18:12:00,114.265,114.27,114.259,114.259,15438
2016-10-06 18:13:00,114.26,114.27,114.24,114.26,26749
2016-10-06 18:14:00,114.27,114.2852,114.24,114.26,78410
2016-10-06 18:15:00,114.275,114.28,114.25,114.27,44928
2016-10-06 18:16:00,114.26,114.28,114.26,114.28,20329
2016-10-06 18:17:00,114.25,114.27,114.23,114.26,27996
2016-10-06 18:18:00,114.2,114.25,114.2,114.24,30665
2016-10-06 18:19:00,114.215,114.225,114.2,114.2,24244
2016-10-06 18:20:00,114.2474,114.25,114.2101,114.2101,20598
2016-10-06 18:21:00,114.27,114.27,114.24,114.244,33227
2016-10-06 18:22:00,114.23,114.265,114.2248,114.265,25043
2016-10-06 18:23:00,114.22,114.235,114.21,114.23,17805
2016-10-06 18:24:00,114.237,114.265,114.22,114.225,33164
2016-10-06 18:25:00,114.26,114.26,114.23,114.23,21940
2016-10-06 18:26:00,114.26,114.275,114.24,114.26,41063
2016-10-06 18:27:00,114.29,114.3,114.26,114.26,33601
2016-10-06 18:28:00,114.31,114.31,114.28,114.295,34359
2016-10-06 18:29:00,114.2843,114.32,114.28,114.31,42126
2016-10-06 18:30:00,114.285,114.29,114.28,114.285,32465
2016-10-06 18:31:00,114.285,114.295,114.26,114.28,38613
2016-10-06 18:32:00,114.295,114.31,114.29,114.29,46189
2016-10-06 18:33:00,114.3,114.3,114.28,114.295,23373
2016-10-06 18:34:00,114.32,114.34,114.294,114.3,70888
2016-10-06 18:35:00,114.315,114.3266,114.31,114.31,18419
2016-10-06 18:36:00,114.3,114.33,114.285,114.32,34314
2016-10-06 18:37:00,114.3,114.325,114.295,114.3001,21985
2016-10-06 18:38:00,114.31,114.32,114.29,114.305,43369
2016-10-06 18:39:00,114.3237,114.33,114.3028,114.309,23857
2016-10-06 18:40:00,114.295,114.34,114.29,114.33,35971
2016-10-06 18:41:00,114.2853,114.31,114.27,114.295,44871
2016-10-06 18:42:00,114.28,114.3,114.28,114.285,20664
2016-10-06 18:43:00,114.2528,114.28,114.2438,114.28,67348
2016-10-06 18:44:00,114.28,114.285,114.25,114.26,29494
2016-10-06 18:45:00,114.27,114.28,114.25,114.28,19327
2016-10-06 18:46:00,114.2,114.28,114.19,114.27,64101
2016-10-06 18:47:00,114.1211,114.19,114.08,114.19,85893
2016-10-06 18:48:00,114.13,114.14,114.11,114.1259,18373
2016-10-06 18:49:00,114.08,114.14,114.07,114.14,63383
2016-10-06 18:50:00,114.0709,114.09,114.06,114.07,42745
2016-10-06 18:51:00,114.0434,114.07,114.04,114.07,46124
2016-10-06 18:52:00,114.04,114.05,114.03,114.0399,25360
2016-10-06 18:53:00,114.09,114.099,114.04,114.05,45800
2016-10-06 18:54:00,114.14,114.17,114.099,114.1,78655
2016-10-06 18:55:00,114.145,114.17,114.1334,114.1334,36281
2016-10-06 18:56:00,114.16,114.1775,114.13,114.1499,46299
2016-10-06 18:57:00,114.15,114.1734,114.15,114.16,32043
2016-10-06 18:58:00,114.16,114.17,114.15,114.155,33169
2016-10-06 18:59:00,114.13,114.165,114.13,114.16,20851
2016-10-06 19:00:00,114.135,114.135,114.12,114.13,19786
2016-10-06 19:01:00,114.175,114.175,114.125,114.13,41926
2016-10-06 19:02:00,114.19,114.2,114.16,114.17,24973
2016-10-06 19:03:00,114.25,114.25,114.19,114.2,56088
2016-10-06 19:04:00,114.23,114.25,114.21,114.2401,20704
2016-10-06 19:05:00,114.215,114.25,114.21,114.2349,23405
2016-10-06 19:06:00,114.245,114.28,114.215,114.215,54070
2016-10-06 19:07:00,114.24,114.27,114.24,114.245,25160
2016-10-06 19:08:00,114.225,114.25,114.2137,114.2404,30778
2016-10-06 19:09:00,114.2151,114.24,114.21,114.23,13364
2016-10-06 19:10:00,114.225,114.24,114.2,114.21,19822
2016-10-06 19:11:00,114.2,114.23,114.2,114.23,33046
2016-10-06 19:12:00,114.2,114.215,114.2,114.21,24206
2016-10-06 19:13:00,114.22,114.23,114.19,114.195,30184
2016-10-06 19:14:00,114.235,114.245,114.21,114.22,38784
2016-10-06 19:15:00,114.259,114.27,114.235,114.24,34495
2016-10-06 19:16:00,114.255,114.26,114.24,114.2542,29894
2016-10-06 19:17:00,114.24,114.2635,114.235,114.2553,34006
2016-10-06 19:18:00,114.17,114.24,114.17,114.24,45086
2016-10-06 19:19:00,114.1241,114.1855,114.1241,114.17,43160
2016-10-06 19:20:00,114.11,114.1358,114.09,114.125,68555
2016-10-06 19:21:00,114.1,114.155,114.1,114.11,46119
2016-10-06 19:22:00,114.09,114.1178,114.08,114.11,24800
2016-10-06 19:23:00,114.1158,114.12,114.0844,114.0941,61153
2016-10-06 19:24:00,114.12,114.13,114.0901,114.11,38218
2016-10-06 19:25:00,114.13,114.1698,114.12,114.1299,31824
2016-10-06 19:26:00,114.11,114.13,114.08,114.13,33952
2016-10-06 19:27:00,114.07,114.1183,114.07,114.11,31492
2016-10-06 19:28:00,114.095,114.1001,114.07,114.07,32788
2016-10-06 19:29:00,114.04,114.09,114.03,114.09,46354
2016-10-06 19:30:00,114.07,114.09,114.03,114.0431,45496
2016-10-06 19:31:00,114.04,114.08,114.02,114.0694,49624
2016-10-06 19:32:00,114.04,114.06,114.02,114.04,52323
2016-10-06 19:33:00,114.085,114.09,114.04,114.04,37465
2016-10-06 19:34:00,114.13,114.13,114.08,114.09,58657
2016-10-06 19:35:00,114.12,114.13,114.1,114.1219,40853
2016-10-06 19:36:00,114.115,114.13,114.095,114.125,37477
2016-10-06 19:37:00,114.09,114.13,114.09,114.13,24097
2016-10-06 19:38:00,114.06,114.11,114.06,114.09,53016
2016-10-06 19:39:00,114.075,114.08,114.06,114.065,30805
2016-10-06 19:40:00,114.06,114.08,114.06,114.08,17113
2016-10-06 19:41:00,114.06,114.1,114.045,114.06,83756
2016-10-06 19:42:00,114.06,114.1,114.05,114.06,32412
2016-10-06 19:43:00,114.0492,114.07,114.04,114.06,28571
2016-10-06 19:44:00,114.015,114.05,114.01,114.05,56562
2016-10-06 19:45:00,113.99,114.02,113.975,114.0126,112297
2016-10-06 19:46:00,113.97,114.0,113.95,113.99,71850
2016-10-06 19:47:00,113.925,113.98,113.92,113.965,64509
2016-10-06 19:48:00,113.99,113.995,113.92,113.92,58829
2016-10-06 19:49:00,113.95,113.99,113.945,113.99,41377
2016-10-06 19:50:00,113.91,113.96,113.9,113.95,57292
2016-10-06 19:51:00,113.9297,113.94,113.88,113.91,97258
2016-10-06 19:52:00,113.899,113.93,113.89,113.92,77148
2016-10-06 19:53:00,113.925,113.94,113.89,113.89,77776
2016-10-06 19:54:00,113.92,113.94,113.91,113.92,96510
2016-10-06 19:55:00,113.935,113.98,113.92,113.929,119557
2016-10-06 19:56:00,113.9499,113.96,113.93,113.9301,76429
2016-10-06 19:57:00,113.91,113.9411,113.89,113.94,115262
2016-10-06 19:58:00,113.91,113.92,113.89,113.91,90081
2016-10-06 19:59:00,113.97,113.97,113.91,113.91,155237
2016-10-06 20:00:00,113.89,113.97,113.87,113.97,1912713
2016-10-07 13:30:00,114.38,114.45,114.31,114.31,705901
2016-10-07 13:31:00,114.36,114.45,114.11,114.438,255128
2016-10-07 13:32:00,114.22,114.45,114.22,114.3608,216196
2016-10-07 13:33:00,114.1,114.25,114.085,114.2303,160942
2016-10-07 13:34:00,114.18,114.2938,114.07,114.09,133245
2016-10-07 13:35:00,114.232,114.33,114.1,114.18,232202
2016-10-07 13:36:00,114.1,114.28,114.01,114.27,176848
2016-10-07 13:37:00,114.2,114.3,114.02,114.09,159503
2016-10-07 13:38:00,114.29,114.35,114.2,114.2,197859
2016-10-07 13:39:00,114.17,114.305,114.16,114.28,86767
2016-10-07 13:40:00,114.48,114.5,114.15,114.1741,201184
2016-10-07 13:41:00,114.371,114.56,114.371,114.49,286834
2016-10-07 13:42:00,114.322,114.446,114.2807,114.37,120063
2016-10-07 13:43:00,114.21,114.3101,114.2,114.31,103949
2016-10-07 13:44:00,114.27,114.37,114.2,114.21,97506
2016-10-07 13:45:00,114.17,114.35,114.14,114.25,133354
2016-10-07 13:46:00,114.21,114.274,114.155,114.17,81877
2016-10-07 13:47:00,114.1901,114.28,114.16,114.21,110372
2016-10-07 13:48:00,113.98,114.2,113.95,114.19,225215
2016-10-07 13:49:00,114.05,114.08,113.96,113.97,65451
2016-10-07 13:50:00,113.8452,114.05,113.82,114.04,152049
2016-10-07 13:51:00,113.96,113.97,113.83,113.8599,118602
2016-10-07 13:52:00,114.02,114.044,113.95,113.96,98320
2016-10-07 13:53:00,114.0625,114.09,114.0,114.02,113491
2016-10-07 13:54:00,114.09,114.1365,114.05,114.06,90050
2016-10-07 13:55:00,114.06,114.1055,114.04,114.1,97141
2016-10-07 13:56:00,114.08,114.1,114.035,114.05,51582
2016-10-07 13:57:00,113.95,114.08,113.94,114.08,62535
2016-10-07 13:58:00,114.09,114.14,113.94,113.95,79664
2016-10-07 13:59:00,114.075,114.1065,114.06,114.08,20135
2016-10-07 14:00:00,114.13,114.14,114.08,114.08,80386
2016-10-07 14:01:00,114.15,114.19,114.13,114.14,74403
2016-10-07 14:02:00,114.22,114.29,114.14,114.16,123270
2016-10-07 14:03:00,114.15,114.2238,114.14,114.2,74769
2016-10-07 14:04:00,114.15,114.22,114.1301,114.149,67170
2016-10-07 14:05:00,114.06,114.15,114.04,114.15,67714
2016-10-07 14:06:00,114.1192,114.14,114.0,114.06,84803
2016-10-07 14:07:00,114.11,114.15,114.08,114.115,78262
2016-10-07 14:08:00,114.09,114.155,114.08,114.12,35185
2016-10-07 14:09:00,114.03,114.09,114.02,114.08,62383
2016-10-07 14:10:00,114.0956,114.0956,113.99,114.03,57574
2016-10-07 14:11:00,114.09,114.119,114.06,114.0967,48518
2016-10-07 14:12:00,114.15,114.16,114.0963,114.0963,57718
2016-10-07 14:13:00,114.229,114.23,114.15,114.16,104164
2016-10-07 14:14:00,114.2301,114.27,114.21,114.23,112369
2016-10-07 14:15:00,114.17,114.232,114.14,114.23,36242
2016-10-07 14:16:00,114.15,114.21,114.15,114.17,35760
2016-10-07 14:17:00,114.14,114.17,114.12,114.1557,35017
2016-10-07 14:18:00,114.07,114.14,114.07,114.14,28560
2016-10-07 14:19:00,114.07,114.11,114.03,114.07,71042
2016-10-07 14:20:00,114.09,114.125,114.07,114.08,29328
2016-10-07 14:21:00,114.14,114.145,114.08,114.09,42178
2016-10-07 14:22:00,114.2,114.2,114.12,114.135,54099
2016-10-07 14:23:00,114.16,114.2,114.131,114.19,41777
2016-10-07 14:24:00,114.18,114.19,114.15,114.1642,21180
2016-10-07 14:25:00,114.18,114.18,114.16,114.171,59478
2016-10-07 14:26:00,114.28,114.29,114.18,114.19,136747
2016-10-07 14:27:00,114.32,114.34,114.27,114.2727,95489
2016-10-07 14:28:00,114.3208,114.36,114.291,114.3221,114256
2016-10-07 14:29:00,114.3447,114.38,114.28,114.3,93076
2016-10-07 14:30:00,114.34,114.36,114.32,114.34,35245
2016-10-07 14:31:00,114.32,114.34,114.3,114.34,50543
2016-10-07 14:32:00,114.27,114.3299,114.25,114.32,74271
2016-10-07 14:33:00,114.27,114.289,114.24,114.27,37690
2016-10-07 14:34:00,114.2635,114.295,114.245,114.27,40528
2016-10-07 14:35:00,114.25,114.28,114.23,114.27,57094
2016-10-07 14:36:00,114.24,114.2459,114.21,114.2459,34644
2016-10-07 14:37:00,114.201,114.24,114.19,114.24,27325
2016-10-07 14:38:00,114.12,114.2099,114.105,114.2093,54115
2016-10-07 14:39:00,114.12,114.19,114.1,114.11,63965
2016-10-07 14:40:00,114.22,114.25,114.13,114.13,34988
2016-10-07 14:41:00,114.1999,114.25,114.18,114.22,28505
2016-10-07 14:42:00,114.22,114.24,114.18,114.2,23856
2016-10-07 14:43:00,114.19,114.24,114.19,114.23,42309
2016-10-07 14:44:00,114.27,114.29,114.2,114.2,58828
2016-10-07 14:45:00,114.16,114.26,114.14,114.26,39824
2016-10-07 14:46:00,114.15,114.18,114.13,114.161,25430
2016-10-07 14:47:00,114.159,114.1741,114.12,114.15,22187
2016-10-07 14:48:00,114.13,114.15,114.1,114.15,70208
2016-10-07 14:49:00,114.12,114.15,114.1,114.14,46904
2016-10-07 14:50:00,114.135,114.175,114.0738,114.12,94753
2016-10-07 14:51:00,114.15,114.23,114.135,114.14,27306
2016-10-07 14:52:00,114.14,114.19,114.11,114.15,34203
2016-10-07 14:53:00,114.12,114.16,114.11,114.14,22178
2016-10-07 14:54:00,114.1,114.135,114.09,114.11,18375
2016-10-07 14:55:00,114.07,114.12,114.06,114.11,60835
2016-10-07 14:56:00,114.03,114.07,113.99,114.07,98750
2016-10-07 14:57:00,114.03,114.04,114.006,114.0277,36751
2016-10-07 14:58:00,113.97,114.04,113.95,114.03,65138
2016-10-07 14:59:00,113.969,113.98,113.94,113.98,44415
2016-10-07 15:00:00,113.955,113.969,113.95,113.969,37900
2016-10-07 15:01:00,113.95,113.97,113.91,113.955,48924
2016-10-07 15:02:00,113.96,113.97,113.935,113.95,41679
2016-10-07 15:03:00,113.9689,114.0,113.96,113.96,34486
2016-10-07 15:04:00,113.971,113.98,113.9599,113.96,17527
2016-10-07 15:05:00,113.95,114.0,113.94,113.98,106670
2016-10-07 15:06:00,113.98,113.99,113.95,113.95,43534
2016-10-07 15:07:00,113.9931,114.0193,113.98,113.989,56064
2016-10-07 15:08:00,114.03,114.05,113.995,114.0,51830
2016-10-07 15:09:00,114.038,114.04,114.0101,114.0215,32587
2016-10-07 15:10:00,114.075,114.09,114.035,114.04,74135
2016-10-07 15:11:00,114.06,114.1,114.06,114.0744,34533
2016-10-07 15:12:00,114.0723,114.08,114.03,114.06,31863
2016-10-07 15:13:00,114.055,114.0834,114.05,114.07,26338
2016-10-07 15:14:00,114.06,114.07,114.05,114.05,19991
2016-10-07 15:15:00,114.05,114.08,114.03,114.06,43484
2016-10-07 15:16:00,114.035,114.0501,114.02,114.05,40703
2016-10-07 15:17:00,114.12,114.12,114.02,114.0346,55158
2016-10-07 15:18:00,114.11,114.13,114.1,114.12,37591
2016-10-07 15:19:00,114.09,114.13,114.09,114.1163,23208
2016-10-07 15:20:00,114.13,114.1352,114.07,114.095,49614
2016-10-07 15:21:00,114.26,114.26,114.13,114.13,134526
